ID, Mean, SD, Modal, Median, Kurtosis,
RMS_69 02.01.02a.tif , 55.5284 , 35.5915 , 40 , 50 , 3.379
RMS_69 02.01.02b.tif , 58.5665 , 36.3872 , 45 , 52 , 3.3471
RMS_69 02.01.03a.tif , 64.4058 , 37.6709 , 52 , 57 , 2.687
RMS_69 02.01.03b.tif , 67.2552 , 40.9872 , 49 , 60 , 1.6043
RMS_69 02.01.04b.tif , 63.1796 , 39.5029 , 45 , 58 , 2.35
RMS_69 02.01.05b.tif , 61.4986 , 39.3288 , 41 , 55 , 2.3187
RMS_69 02.01.06b.tif , 55.7319 , 36.8995 , 39 , 47 , 3.7738
RMS_69 02.01.07b.tif , 56.4192 , 36.6421 , 38 , 51 , 3.3917
RMS_69 02.01.08b.tif , 51.3959 , 32.6864 , 40 , 44 , 5.7678
RMS_69 02.02.04a.tif , 41.1497 , 28.2915 , 33 , 36 , 13.2341
RMS_69 02.02.05a.tif , 48.9925 , 29.8295 , 40 , 44 , 8.1815
RMS_69 02.02.06a.tif , 59.8839 , 36.7365 , 48 , 52 , 3.4403
RMS_69 02.02.09b.tif , 68.8342 , 40.4049 , 51 , 64 , 1.8668
RMS_69 02.02.10b.tif , 72.7582 , 42.6782 , 57 , 65 , 1.2226
RMS_69 02.02.11b.tif , 60.863 , 37.9899 , 46 , 55 , 3.0367
RMS_69 02.02.12b.tif , 53.8159 , 35.0539 , 42 , 46 , 5.0756
RMS_69 02.02.13b.tif , 59.8839 , 36.7365 , 48 , 52 , 3.4403
RMS_69 03.01.01a.tif , 61.5203 , 37.7008 , 48 , 55 , 2.9089
RMS_69 03.01.01b.tif , 60.647 , 37.4111 , 48 , 55 , 2.8996
RMS_69 03.01.02a.tif , 63.0338 , 40.0748 , 42 , 56 , 1.9704
RMS_69 03.01.02b.tif , 60.6312 , 37.0457 , 46 , 53 , 3.0439
RMS_69 03.01.03a.tif , 63.4419 , 38.1067 , 47 , 56 , 2.5401
RMS_69 03.01.03b.tif , 66.5665 , 41.08 , 47 , 58 , 1.7928
RMS_69 03.01.04b.tif , 66.2254 , 41.7253 , 51 , 60 , 1.7694
RMS_69 03.01.05b.tif , 68.5368 , 43.0259 , 47 , 61 , 1.3554
RMS_69 03.01.06b.tif , 57.3132 , 37.6411 , 39 , 51 , 3.2409
RMS_69 03.01.07b.tif , 65.1205 , 41.5174 , 46 , 56 , 1.8384
RMS_69 03.01.08b.tif , 49.0307 , 31.22 , 39 , 43 , 6.7244
RMS_69 03.02.04a.tif , 45.4874 , 30.2758 , 35 , 42 , 9.2524
RMS_69 03.02.05a.tif , 51.4514 , 32.0904 , 40 , 45 , 6.6091
RMS_69 03.02.06a.tif , 70.8233 , 42.7527 , 55 , 63 , 1.1152
RMS_69 03.02.09b.tif , 65.3694 , 38.7968 , 54 , 58 , 2.3732
RMS_69 03.02.10b.tif , 80.1724 , 46.7331 , 61 , 73 , 0.354
RMS_69 03.02.11b.tif , 67.0893 , 42.2992 , 45 , 61 , 1.4372
RMS_69 03.02.12b.tif , 63.2462 , 40.4792 , 47 , 56 , 2.4317
RMS_69 03.02.13b.tif , 70.8233 , 42.7527 , 55 , 63 , 1.1152
RMS_69 04.01.01a.tif , 60.8589 , 37.2352 , 48 , 55 , 3.0052
RMS_69 04.01.01b.tif , 62.7633 , 38.5696 , 49 , 56 , 2.4903
RMS_69 04.01.02a.tif , 62.1397 , 40.229 , 41 , 54 , 1.9712
RMS_69 04.01.02b.tif , 64.3415 , 38.4663 , 50 , 57 , 2.4697
RMS_69 04.01.03a.tif , 64.0006 , 38.4725 , 50 , 58 , 2.4435
RMS_69 04.01.03b.tif , 66.9689 , 42.3476 , 47 , 59 , 1.4276
RMS_69 04.01.04b.tif , 71.0864 , 44.5029 , 51 , 63 , 0.9464
RMS_69 04.01.05b.tif , 74.0306 , 45.8941 , 48 , 67 , 0.6794
RMS_69 04.01.06b.tif , 60.7268 , 38.9268 , 42 , 53 , 2.2986
RMS_69 04.01.07b.tif , 65.9861 , 42.1533 , 46 , 59 , 1.6222
RMS_69 04.01.08b.tif , 55.6005 , 35.0953 , 44 , 48 , 4.1166
RMS_69 04.02.04a.tif , 46.394 , 30.2503 , 37 , 40 , 8.8203
RMS_69 04.02.05a.tif , 52.2231 , 32.103 , 43 , 47 , 6.1778
RMS_69 04.02.06a.tif , 75.6337 , 44.6116 , 57 , 69 , 0.6
RMS_69 04.02.09b.tif , 65.78 , 38.8621 , 53 , 60 , 2.2527
RMS_69 04.02.10b.tif , 79.3596 , 47.0095 , 58 , 72 , 0.3066
RMS_69 04.02.11b.tif , 73.4462 , 44.0362 , 54 , 66 , 0.8741
RMS_69 04.02.12b.tif , 67.5899 , 41.8292 , 51 , 59 , 1.5745
RMS_69 04.02.13b.tif , 75.6337 , 44.6116 , 57 , 69 , 0.6
RMS_78 00.01.01a.tif , 44.0747 , 35.2546 , 30 , 37 , 8.3988
RMS_78 00.01.02a.tif , 42.2521 , 28.3844 , 35 , 39 , 13.6893
